-22.6516399,-6.9453091,10.1913720
-23.4396309,-7.5547953,10.0033912
-24.2064104,-8.1930580,9.8257445
-24.9473167,-8.8579549,9.6550381
-25.6644630,-9.5524712,9.3629823
-26.3532404,-10.2739239,9.0724403
-27.0098011,-11.0206510,8.7832423
-27.6356659,-11.7981094,8.4950562
-28.2248538,-12.6031098,8.2092429
-28.7727489,-13.4334417,7.9286566
-29.2768750,-14.2906979,7.6578226
-29.7332419,-15.1768049,7.4939998
-30.1336325,-16.0866761,7.3431468
-30.4766718,-17.0220767,7.1991138
-30.7599242,-17.9781235,7.0626048
-30.9799463,-18.9489726,6.9385860
-31.1344077,-19.9334037,6.8254696
-31.2204336,-20.9266144,6.7240778
-31.2357266,-21.9227242,6.6402530
-31.1788276,-22.9170308,6.5755690
-31.0491161,-23.9046482,6.5259895
-30.8458248,-24.8806499,6.4915641
-30.5693001,-25.8356625,6.4828465
-30.2197629,-26.7666129,6.4865342
-29.7986461,-27.6717196,6.4980801
-29.3127043,-28.5404137,6.5092796
-28.7638697,-29.3705710,6.5197868
-28.1532534,-30.1606419,6.5332066
-27.4885045,-30.9020860,6.5586939
-26.7725218,-31.5946188,6.5919757
-26.0089173,-32.2371110,6.6297619
-25.2054340,-32.8254838,6.6731568
-24.3641461,-33.3604301,6.7192924
-23.4910107,-33.8405646,6.7674917
-22.5892041,-34.2663985,6.8191827
-21.6630995,-34.6361614,6.8720797
-20.7181088,-34.9477718,6.9264566
-19.7514217,-35.2017994,6.9829180
-18.7739862,-35.3956566,7.0404559
-17.7893002,-35.5298045,7.0993808
-16.7912668,-35.6055315,7.1604034
-15.7952098,-35.6227799,7.2228002
-14.8043082,-35.5840147,7.2866759
-13.8101792,-35.4907686,7.3523486
-12.8252822,-35.3457288,7.4179486
-11.8510612,-35.1508007,7.4842378
-10.8855976,-34.9073453,7.5543556
-9.9323115,-34.6181246,7.6407129
-8.9964337,-34.2869002,7.7585422
-8.0773710,-33.9155246,7.9023322
-7.1670932,-33.4976517,8.0690277
-6.2866701,-33.0443244,8.2629080
-5.4133153,-32.5589673,8.4700190
-4.5453896,-32.0531617,8.6852950
-3.6874415,-31.5399902,8.9101834
-2.8289779,-31.0245712,9.1340505
-1.9747944,-30.5199675,9.3564643
-1.1049496,-30.0217327,9.5682197
-0.2397035,-29.5367957,9.7661052
0.6278371,-29.0569613,9.9451851
1.5064913,-28.5819848,10.0744258
2.3880293,-28.1212585,10.1651669
3.2782014,-27.6767946,10.2206665
4.1799707,-27.2518192,10.2437918
5.0897894,-26.8508895,10.2686389
6.0104021,-26.4733767,10.3071759
6.9433546,-26.1185454,10.3600694
7.8824821,-25.7877248,10.4320874
8.8277017,-25.4786368,10.5203312
9.7830675,-25.1871558,10.6198263
10.7414256,-24.9123846,10.7343296
11.7019297,-24.6511870,10.8625949
12.6679409,-24.3989989,10.9971093
13.6336251,-24.1537059,11.1387406
14.6005028,-23.9115592,11.2773504
15.5680739,-23.6694616,11.4092259
16.5339317,-23.4239647,11.5017995
17.4978712,-23.1686158,11.5393094
18.4559514,-22.8976057,11.5317137
19.4099875,-22.6039533,11.4259997
20.3545242,-22.2848959,11.2969036
21.2871119,-21.9383608,11.1388185
22.2125671,-21.5604612,10.9623023
23.1219032,-21.1533613,10.7789356
24.0143528,-20.7165966,10.5882004
24.8970219,-20.2455838,10.3928759
25.7588021,-19.7455097,10.1966772
26.5990414,-19.2169298,10.0002055
27.4232537,-18.6555985,9.8053343
28.2236484,-18.0644764,9.6141630
28.9995836,-17.4429983,9.4275569
29.7525276,-16.7895590,9.2462638
30.4778580,-16.1070452,9.0724604
31.1731370,-15.3954061,8.9058994
31.8376431,-14.6526856,8.7453460
32.4687975,-13.8788813,8.5906685
33.0603668,-13.0793156,8.4452026
33.6130893,-12.2508076,8.3059266
34.1245248,-11.3940818,8.1720974
34.5904821,-10.5134821,8.0456818
35.0091019,-9.6101023,7.9260802
35.3788824,-8.6840105,7.8110511
35.6967187,-7.7393549,7.7018361
35.9603752,-6.7792551,7.5986147
36.1683627,-5.8043684,7.4987633
36.3183534,-4.8190716,7.4031232
36.4085135,-3.8275967,7.3115694
36.4373984,-2.8313521,7.2220490
36.4034325,-1.8354329,7.1350938
36.3055572,-0.8450093,7.0501916
36.1423616,0.1384457,6.9663272
35.9132116,1.1077590,6.8838990
35.6172546,2.0586132,6.8026072
35.2545033,2.9881122,6.7220139
34.8276664,3.8880038,6.6428085
34.3368173,4.7558260,6.5647955
33.7843554,5.5845852,6.4877601
33.1704946,6.3709226,6.4140891
32.4988782,7.1073006,6.3427327
31.7725956,7.7879239,6.2747397
30.9912970,8.4100588,6.2139210
30.1641735,8.9640617,6.1583019
29.2935311,9.4465228,6.1113567
28.3811173,9.8536390,6.0778021
27.4404505,10.1782020,6.0547151
26.4768686,10.4192793,6.0454428
25.4892909,10.5779501,6.0649433
24.4954208,10.6530232,6.0959254
23.5019429,10.6474355,6.1338334
22.5113980,10.5644794,6.1699802
21.5266185,10.4067277,6.2174779
20.5591535,10.1793281,6.3164689
19.6114827,9.8906494,6.4682463
18.6792270,9.5421313,6.6659625
17.7679818,9.1383234,6.9040786
16.8846688,8.6965544,7.1685560
16.0014880,8.2175023,7.4422832
